time_s,brain_region,mouse_identity,zscore_DA,intruder_identity,distance_head_res__head_int,angle_head_res__head_int_deg,distance_head_res__hind_int,angle_head_res__hind_int_deg,distance_head_int__hind_res,angle_head_int__hind_res_deg,distance_hind_res__hind_int,velocity_resident,velocity_intruder,behavior_active
1514.6,NAc,nn3,0.2818483531935339,Long_Term_1,4.147804745492324,71.58561395644807,2.5542181522958076,70.42459442950981,3.099863515286986,163.35075439769025,6.9022772651592526,2.0928572204525495,6.163607228903945,Investigation
1514.7,NAc,nn3,0.4165926171267335,Long_Term_1,4.673462592745328,62.055744277732856,2.4643071914387,66.8837322718298,3.475934879455459,150.27996315672004,6.609381085263111,1.8703085283317156,5.885906131668089,Investigation
1514.8,NAc,nn3,0.24740904628632115,Long_Term_1,5.0701700394077305,60.710525608433244,2.4407516300633523,65.59160529282084,3.9735590720599827,144.1144571382319,6.458405308959809,1.26489205919473,5.506070825296397,Investigation
1514.9,NAc,nn3,-0.041086798663287134,Long_Term_1,5.415647731713814,63.40347858014579,2.403184232868427,66.49172707471452,4.384756946261767,141.40943157273466,6.3141962668265394,1.2464127309578685,5.689457235163423,Investigation
1515.0,NAc,nn3,-0.23200938649898073,Long_Term_1,5.862530413778387,64.27188729605906,2.2849778684238005,67.87822388729283,4.743691109308235,137.35182304249554,6.158503585261177,1.3861793940657992,6.210206232886739,Investigation
1515.1,NAc,nn3,-0.423710543282063,Long_Term_1,6.267741344583861,68.47472405258941,2.133825290364701,70.84616999064957,5.04907784240017,136.28619977867947,5.975726124045582,1.5139931217926523,5.997097208046111,Investigation
1515.2,NAc,nn3,-0.5482606682248596,Long_Term_1,6.559921507946745,72.14054189065524,1.9394051444189788,73.27689812423326,5.209081586952877,136.32640613136135,5.786961011166519,1.817590473018745,5.074770006001901,Investigation
1515.3,NAc,nn3,-0.5483188083331593,Long_Term_1,6.750869344859272,77.58706991672565,1.7183453682718757,77.98997925491298,5.179736017379666,137.72601620107554,5.77119576631928,2.0639505178622164,4.813340308618539,Investigation
1515.4,NAc,nn3,-0.5321565937223526,Long_Term_1,6.921107287698937,86.93262316369109,1.7106572397613045,87.82478437833402,4.986954305504468,140.56553458009466,5.74299289925129,1.947362912201977,5.099676103058417,Investigation
1515.5,NAc,nn3,-0.5930467500064134,Long_Term_1,7.341969271228897,89.87417609397558,1.7310573981967996,92.53636770424264,5.203106190856506,138.7044325543236,5.694196696568846,1.7776832012569739,5.6963673274343885,Investigation
1515.6,NAc,nn3,-0.7930678286011648,Long_Term_1,7.893653033538156,92.55649822275898,1.8888631418614104,96.51537897416509,5.588727159417919,136.38888695874243,5.5670698520276405,1.8040625689185386,6.363156964227611,Investigation
1515.7,NAc,nn3,-0.8423884512115161,Long_Term_1,8.52432490285538,96.88087225718579,2.2163859611942844,100.28504953030632,6.101350738874953,135.03020131326633,5.276885340047614,1.8687456481034144,7.144385890629079,Investigation
1515.8,NAc,nn3,-0.7534600552090935,Long_Term_1,9.272175624557084,100.84964896119688,2.8259270755664434,104.0420788081247,6.740302761636228,133.1111385022781,4.9856270940788825,1.7603278970963758,8.124853837575449,Investigation
1515.9,NAc,nn3,-0.7483549784921372,Long_Term_1,10.159335859314414,107.87146310575729,3.6290077983920783,109.22048863587598,7.565483725486904,133.0576081569218,4.734327269556855,1.573094107413552,9.225881233091995,Investigation
1516.0,NAc,nn3,-0.8200565609705606,Long_Term_1,11.142240528237517,100.82893324582685,4.616308840020047,99.70666455579122,8.611568528210483,127.93066154348764,4.761938002651092,1.8861587056913232,10.72905814358777,Investigation
188.4,NAc,nn4,0.5757353929403177,Short_Term_1,3.754201428403012,168.53195468072374,10.565771411233023,169.35983498161107,9.836211336779474,168.81440671890434,16.64759537571466,3.6425851424546782,13.686310852618485,Investigation
188.5,NAc,nn4,0.8570991862996428,Short_Term_1,2.443015581647178,157.21216042252226,9.036394543896114,156.9455378197879,8.127169573855394,176.21085711226783,15.037764973437776,2.6933822834300662,14.329548067753306,Investigation
188.6,NAc,nn4,2.945229273915258,Short_Term_1,2.0942695181973927,147.73552228795398,7.572134537755336,145.34918472197995,6.751896292425975,177.30254147303629,13.441435215976865,1.719623683324582,13.811021544722363,Investigation
188.7,NAc,nn4,6.190614883418588,Short_Term_1,2.590229471800156,136.48143509513838,6.239759370305592,134.52641889746454,5.823824481130224,168.03089711241148,11.889795981107117,0.8857575464284674,12.999350019743227,Investigation
188.8,NAc,nn4,6.953631825955326,Short_Term_1,3.3467734030068805,125.23666724809375,5.0464917780777565,123.15752891553004,5.372797725802528,158.61532817150896,10.416540619852864,0.7674498685531006,12.552835178524566,Investigation
188.9,NAc,nn4,6.820246836815209,Short_Term_1,4.1480789475254,112.00427296101115,4.013104370085909,111.07571130097871,5.439768912315986,146.65524500254975,9.11213007524485,1.4477277710054433,12.364488046139742,Investigation
189.0,NAc,nn4,6.70858426795151,Short_Term_1,4.907703984672591,98.22964128371605,3.209931876744587,99.013390501226,5.913185778452792,133.7230679209149,8.060976610916928,1.8933976521556783,12.25596110651176,Investigation
189.1,NAc,nn4,5.943952083539752,Short_Term_1,5.68243829276566,86.25420958968324,2.762717101638284,88.40880658123447,6.651059090578421,121.39429547561821,7.330603227487783,2.191087968704945,12.480309247162774,Investigation
189.2,NAc,nn4,5.1028539323900155,Short_Term_1,6.498072406449153,73.5197141137256,2.501508675506948,78.07456790732672,7.609509113879424,107.42590628955622,6.825683334365319,2.49560836599761,12.837398536406047,Investigation
189.3,NAc,nn4,4.7881566204063954,Short_Term_1,7.290085745035002,60.96920609379558,2.42086166012027,67.2284714517338,8.706057783742533,93.42099722469345,6.526844671476733,2.6875706698540873,12.778355874716155,Investigation
189.4,NAc,nn4,5.722268895933321,Short_Term_1,8.066660043382699,49.71301571913864,2.539861709012292,56.669594595618435,9.916447374169632,80.1701812533056,6.484025359186368,2.7891802463402935,12.530802946868269,Investigation
189.5,NAc,nn4,7.028886218527474,Short_Term_1,8.81623993370291,38.77591204869009,2.8180671681832545,46.76240380680838,11.17176733160576,67.00658509403777,6.696503938964763,2.8956597863022018,12.064977578797603,Investigation
189.6,NAc,nn4,7.1034602533863005,Short_Term_1,9.50209341194958,29.894281040172785,3.165900474548415,37.735275243688534,12.377489994814523,56.42595153322594,7.091591048702434,3.0369968615223515,11.071369272926821,Investigation
189.7,NAc,nn4,6.200886475937953,Short_Term_1,10.037271552802562,23.315316349854555,3.5225828676765696,30.26315404961599,13.452481725806422,48.1614516976604,7.6324428314982455,3.181139808435368,9.520006122570697,Investigation
189.8,NAc,nn4,5.595340695181347,Short_Term_1,10.388934303810354,18.57771370520649,3.826303159342626,24.557288669406233,14.295814611139745,42.426381078862704,8.236116500388736,3.3371223085387944,7.631797090247537,Investigation
189.9,NAc,nn4,5.9031451497507845,Short_Term_1,10.522165480637863,15.549445746486555,4.070160166960367,20.30295567610864,14.879383566898605,39.39405797500231,8.856196511687383,3.403570654191138,5.984406583620814,Investigation
190.0,NAc,nn4,7.136608361373625,Short_Term_1,10.576250253506535,13.44901960056663,4.228375842341454,17.344514514001048,15.309953951225381,37.23885719888108,9.363346941192784,3.3441893689928657,4.935852755841324,Investigation
190.1,NAc,nn4,7.435899265428054,Short_Term_1,10.668914262087336,11.488116872685083,4.331521259364179,15.39711385061608,15.699037965286717,35.201798631067874,9.76627953747536,3.178278892677017,4.202799728057456,Investigation
190.2,NAc,nn4,6.54905779394041,Short_Term_1,10.753705043178764,10.78163645960015,4.392441565011915,14.041405600816347,16.00768546182856,34.94610281923204,10.072278627701369,2.9535912041108325,3.5548577377495874,Investigation
190.3,NAc,nn4,6.207779144078142,Short_Term_1,10.812380394468414,12.380229904501107,4.4929395130955285,15.112726688745,16.205049351416672,36.20068332197488,10.363584346397541,2.7051037467625014,3.1878424726015027,Investigation
190.4,NAc,nn4,6.065464779442376,Short_Term_1,10.913030800863833,16.344385921175757,4.632918842118524,18.85491754562463,16.38266992766352,38.50920810151814,10.65226632237289,2.3760196539506113,3.101944528325768,Investigation
190.5,NAc,nn4,5.314478293854941,Short_Term_1,11.038345299010055,21.330186965123033,4.7825308560785516,24.658594472169085,16.52305026233408,40.54652602209711,10.898598456678302,2.148624585610709,2.9374409955044958,Investigation
190.6,NAc,nn4,4.506401132159349,Short_Term_1,11.148311759637984,27.108913952516446,4.93329295202464,30.657589977992558,16.6053370633394,44.017466125041466,11.115955191303954,2.0673038452777264,2.4700701436379644,Investigation
190.7,NAc,nn4,4.204646806808058,Short_Term_1,11.20069691302754,33.085987775722884,5.064108937015514,35.89681658163968,16.61354835562843,49.05875269001274,11.310153488224735,1.8314778901558655,1.8916230419249342,Investigation
190.8,NAc,nn4,4.2037507087970125,Short_Term_1,11.16229951179928,37.13244618612862,5.256516281849282,38.56906780187677,16.572602290289783,54.671399008832736,11.576941737500034,1.629447736353252,1.1874780495538653,Investigation
190.9,NAc,nn4,3.505318843095681,Short_Term_1,10.955239865516761,39.329531065259914,5.477041751142052,39.65842834625198,16.350104442841285,60.527469702178166,11.8436475393875,1.692658113817382,0.22843014687188484,Investigation
191.0,NAc,nn4,2.8516531508511775,Short_Term_1,10.60300293680178,43.06414391789977,5.6485291442876155,43.45323228819606,15.956778203583253,66.3519587418279,12.056261336729834,1.6774738105189442,1.2212430661132219,Investigation
191.1,NAc,nn4,2.5919480001854525,Short_Term_1,10.159476631200882,48.599162848824704,5.766820488801503,50.40802416737748,15.408387923497289,71.82200976622448,12.173717237142643,1.3801665326910737,2.47200101831919,Investigation
191.2,NAc,nn4,2.477833927561968,Short_Term_1,9.746579100427496,56.4141598186126,5.867879235753249,59.26024202175425,14.762177108775703,79.1772492666596,12.201219008780303,1.089059887914191,3.6756084362574253,Investigation
191.3,NAc,nn4,2.071556287659236,Short_Term_1,9.311587361242665,65.18626859297771,5.912495453299944,69.96083175227113,13.999405679408694,87.13101232294014,12.135957184228905,1.0253229464747584,4.804017602100343,Investigation
191.4,NAc,nn4,2.107313251567721,Short_Term_1,8.875574643040437,75.60387840703295,5.873061412062934,80.1249083425017,13.142253412378002,97.9353168117932,11.964170057244946,1.2572255033960054,5.878820473004986,Investigation
191.5,NAc,nn4,2.1798740263811003,Short_Term_1,8.512570886973549,85.5078523359276,5.722862793236799,89.8213340776113,12.24857797232076,108.11016431806604,11.657669414855757,1.6464167619411076,6.828715891756002,Investigation
191.6,NAc,nn4,2.0844713964355486,Short_Term_1,8.30418728495249,96.82485311930064,5.497767021134835,100.7664647621257,11.35651658152751,117.50634684284393,11.228813483575074,2.1152214625575927,7.554433821770193,Investigation
191.7,NAc,nn4,1.8128816586222902,Short_Term_1,8.322089879610811,106.75839011265987,5.2210534984840695,108.9156449376973,10.535780638602239,126.52980416365426,10.672478091613042,2.600785831645208,7.969632967958532,Investigation
191.8,NAc,nn4,1.3736261904245497,Short_Term_1,8.549314031640526,119.61045385830087,5.016849267364431,119.47985403111072,9.825639447470097,135.3737331449504,10.114865899806611,2.96625289836427,8.08429280342229,Investigation
191.9,NAc,nn4,1.2616827746396047,Short_Term_1,8.895151123102645,136.17554101530038,4.947984390202693,134.571593223475,9.166972890951161,143.82797070101702,9.616983334461763,3.2768722764384766,8.247305191867852,Investigation
192.0,NAc,nn4,1.3015637177836363,Short_Term_1,9.229942992720801,148.7187655284945,4.894060101827517,145.45460938524087,8.456801694104193,151.84589917347353,8.979375149015901,3.3854529800326736,8.525620030796828,Investigation
862.3,NAc,nn4,1.614786273619391,Short_Term_2,5.294004844669865,72.096266384894,4.76524228563822,76.27205105883161,10.67598241042813,74.19500622101317,9.780849487252596,1.17130509427768,0.7701150471310811,Investigation
862.4,NAc,nn4,0.9235468234099737,Short_Term_2,5.276309884571753,72.44172780352966,4.559451367136976,75.59786277521903,10.804406808988887,72.39699691910577,9.592727813867397,1.2470694370265247,0.4066854582103113,Investigation
862.5,NAc,nn4,0.9665380660230387,Short_Term_2,5.2134001684583975,74.18513744352342,4.362969199644287,76.42261671414838,10.809982049371143,72.16363603702293,9.409068399812329,1.201832014678467,0.612246844532684,Investigation
862.6,NAc,nn4,1.0092293326871897,Short_Term_2,5.098681335181392,74.98586134110474,4.266629373352037,77.3944968428275,10.733832087661504,71.86387448591243,9.314170970870418,1.0193899680011047,1.0892906848073975,Investigation
862.7,NAc,nn4,0.6879273815263669,Short_Term_2,4.985941160547242,77.806657552167,4.2663045803966675,80.77587040075991,10.604576149865885,72.9534463837078,9.30645574650964,0.8826296574611036,0.995449649605567,Investigation
862.8,NAc,nn4,0.5899119151752774,Short_Term_2,4.951899737215381,80.29957838484899,4.264538005930311,83.73910943854037,10.486609420035629,75.0479640731745,9.35086856736603,0.7717580586871342,0.25911382374490954,Investigation
862.9,NAc,nn4,0.2574511570708451,Short_Term_2,4.980690379727333,82.7333024161108,4.2155031335941064,86.07923637622656,10.404791878514933,77.81580508259054,9.400390165158047,0.5996887721794096,0.6311005224826244,Investigation
863.0,NAc,nn4,-0.13349439805447666,Short_Term_2,5.1091526127179705,84.75704116640657,4.133485690590242,87.14260916746372,10.408740017630002,80.35955636998577,9.393168641856787,0.505931407304703,1.2703542310844793,Investigation
863.1,NAc,nn4,-0.5829288346876023,Short_Term_2,5.321511296953384,84.83740164154517,3.991817378198002,86.85234473098922,10.461996394174738,81.56059499360705,9.342919696042326,0.428688427076551,2.1410931314499253,Investigation
863.2,NAc,nn4,-0.566555348268703,Short_Term_2,5.858183699519204,87.0051355999779,3.8391723221269483,85.65806198869467,10.820657869720671,85.311157700603,9.279558152195845,0.354364987276158,2.3005602975650965,Investigation
863.3,NAc,nn4,-0.2815353495918469,Short_Term_2,5.951937726908607,89.80758823511184,3.6648118439167297,85.01279617902634,10.768871184166208,88.86287674395463,9.172938236358599,0.35184123623471775,1.8558215649408343,Investigation
863.4,NAc,nn4,-0.44767698776483544,Short_Term_2,6.071985159774098,85.57147918126844,3.446363462358664,84.63806181623318,10.72002239991125,85.39014194761634,9.05181800578984,0.248922186239753,2.054374963477768,Investigation
863.5,NAc,nn4,-0.5873927666238539,Short_Term_2,6.16936495744583,81.93288697370122,3.2391684747220526,83.98222021344714,10.687315282419327,82.47603211480137,8.937694652580603,0.14078158415598374,2.1426180889520046,Investigation
863.6,NAc,nn4,-0.665056624597712,Short_Term_2,6.254235674634434,78.21416834302232,3.0723786677649594,83.03730144084278,10.672056506143095,79.4697110126576,8.828876568917815,0.20590421236131715,2.196507984896555,Investigation
863.7,NAc,nn4,-0.708906915854388,Short_Term_2,6.368637858829044,73.43360679288338,2.8768374138992545,80.44482381977122,10.719635468630887,75.88741302939535,8.691996069211179,0.29044468287111264,2.248205960182802,Investigation
863.8,NAc,nn4,-0.6807775970311342,Short_Term_2,6.491153991184107,64.1044801829519,2.368284503422545,73.06089915602473,10.911406316353977,67.15840942008809,8.229897963658141,0.474125453012943,2.452581298608091,Investigation
863.9,NAc,nn4,-0.8093327469379282,Short_Term_2,6.558011186856843,58.67640315762165,2.217801507180731,69.62735162202927,10.923102451579854,63.37735965179529,8.082310294913825,0.5825916322746925,2.890066024177654,Investigation
864.0,NAc,nn4,-0.7604504259496635,Short_Term_2,6.614489176093814,53.21987474376448,2.018911221301838,65.01089117538851,10.971652523195683,59.53878495065412,7.898029168787309,0.6708221311888174,2.7667997104601616,Investigation
864.1,NAc,nn4,-0.552331263127514,Short_Term_2,6.541253789359631,47.37045023056865,1.8402302512062347,59.271181870627885,10.960774420921522,55.76585568444503,7.716495280715688,0.8107501629082344,1.925145355286619,Investigation
864.2,NAc,nn4,-0.8039200417888492,Short_Term_2,6.332225965566972,39.779766346873345,1.7685556098158806,51.97910926222221,10.911613940541447,50.883332039160734,7.647179409224866,0.7530345677591137,0.47221516061974106,Investigation
864.3,NAc,nn4,-0.8079352199904286,Short_Term_2,6.061306507558899,31.779855801858872,1.841651477516153,43.82603413388148,10.866106637998858,44.59052491896614,7.633050832089761,0.7759299039693769,1.5499418922422419,Investigation
864.4,NAc,nn4,-0.8450697526379042,Short_Term_2,5.660778525180405,25.613465815998467,1.9352131166425155,36.1766212326512,10.817237256013309,38.477953351242775,7.719590647860067,0.9200366422115612,3.8398444857248335,Investigation
864.5,NAc,nn4,-0.9669062798716839,Short_Term_2,5.291374258614321,19.517899367301908,2.1191519423690957,27.34744877403,10.774938589879051,31.920280522052707,7.887789426728059,0.7835635120680595,6.234841582241656,Investigation
864.6,NAc,nn4,-0.7132911430724187,Short_Term_2,5.108743470170037,12.8389326257616,2.4363332065690613,14.701866612332509,10.81294008934904,25.28293933096512,8.165690723199052,0.6297332529002754,8.595360642318619,Investigation
864.7,NAc,nn4,-0.43734212319129445,Short_Term_2,5.315143151634403,6.532724799679613,2.8472007939590207,1.4626908766544773,11.027343215605725,18.50939480818107,8.493765158785882,0.7623957154947437,10.741642653714573,Investigation
1190.8,NAc,nn4,4.2174977229502915,Long_Term_1,2.534924336515983,101.68613794439376,6.226748133226168,84.39095080959045,9.49522396154332,116.61265152577755,11.607125367911568,2.4056237984270057,1.0188329022204563,Investigation
1190.9,NAc,nn4,4.821011372123824,Long_Term_1,2.397189771767741,100.95317703753184,6.141648469196912,83.40188537000421,9.343903050179046,115.99757432261146,11.456560516825169,1.933737066877032,0.9354336322685307,Investigation
1191.0,NAc,nn4,4.3904535942229925,Long_Term_1,2.290120082292475,98.94228371225483,6.176873201663642,80.9305197881119,9.195825345299076,114.87575977129814,11.33245750242916,1.536569937197681,0.3187307086618516,Investigation
1191.1,NAc,nn4,3.8726425863164837,Long_Term_1,2.1918823307028354,91.47541902264967,6.436080163352338,76.46737261794466,9.048932332828327,108.65500013297861,11.195206916429843,1.2507024861432001,0.6433017258050308,Investigation
1191.2,NAc,nn4,3.4617423571586228,Long_Term_1,2.11589443483565,89.19984771297439,6.597502836286502,74.50214900943956,8.909614716397467,105.85217684940096,11.037949837379161,0.6664090127276636,0.9078748107145655,Investigation
1191.3,NAc,nn4,2.556844512912819,Long_Term_1,2.083527651416435,87.17330555955296,6.657413766705432,74.24215038574513,8.791837538565423,102.45979325382729,10.879978128875864,0.2843459933241693,1.042037404011943,Investigation
1191.4,NAc,nn4,1.7925742205346054,Long_Term_1,2.065296998742738,84.8140230142129,6.616758374263569,73.72882532850417,8.706078756832236,99.82439211251977,10.754216542717202,0.31133740908295715,1.2774371043812816,Investigation
1191.5,NAc,nn4,1.0255627473711018,Long_Term_1,2.0193922578961634,84.57316909360651,6.488086614563062,74.32220108930284,8.624573753562235,99.99869424222135,10.680737470520878,0.4820298024752966,1.4795226987730865,Investigation
1191.6,NAc,nn4,0.8917482387897514,Long_Term_1,2.0036824487165767,86.0053004301026,6.291648800193153,75.61444198249148,8.570815929645732,102.35575557714014,10.63755007928608,0.4804053171110416,1.7015085849008715,Investigation
1191.7,NAc,nn4,0.5549094205712095,Long_Term_1,1.9415079558120458,91.55706917399588,6.0963595402571595,79.30958898518668,8.444078752044128,108.25939460520249,10.639240903435214,0.7653685267837808,2.0246217061532326,Investigation
1191.8,NAc,nn4,0.3484056465400979,Long_Term_1,1.8355980725777583,116.47574745141003,5.823453425372346,99.15003414450908,8.25845288205467,121.62616445352154,10.631184273640422,1.025078562205235,2.264363041318052,Investigation
1191.9,NAc,nn4,0.37344458573552664,Long_Term_1,1.7473875249923931,135.5503487129897,5.589522469286979,112.89728833481425,8.039327546977157,135.20318784132002,10.671768879300352,0.9044682742212562,2.446073478961141,Investigation
1192.0,NAc,nn4,0.4355871347144936,Long_Term_1,1.7157647644314566,142.92255051670136,5.438562252748202,115.98685959609107,7.760003779503411,146.12936749395453,10.7595924490801,0.9939505223534714,3.0147534775787443,Investigation
1192.1,NAc,nn4,1.228305423409533,Long_Term_1,1.7293901091888795,149.6791915026165,5.164520529961138,115.7504024336256,7.397231635336916,160.3604972885098,10.69961987892857,1.2043757925114702,3.9591131558695016,Investigation
1192.2,NAc,nn4,1.9465964173532473,Long_Term_1,1.8479154711844954,151.71568745651166,4.8233052419809965,111.57412994616676,6.9612172922064275,174.43102543068687,10.513667939070512,1.3853389214862037,5.045861299007052,Investigation
1192.3,NAc,nn4,1.580863181740965,Long_Term_1,2.0259797016584713,143.07804379005944,4.469249546406275,101.25995442494147,6.393187746584266,174.68554555759573,10.253797027744678,1.1727840422111115,5.989397224169578,Investigation
1192.4,NAc,nn4,0.8355008761900948,Long_Term_1,2.3173394407485732,131.82609445656743,4.1508923866505985,89.54247270143996,5.782992449047422,165.24686669737233,9.934505585979101,0.7538241024423115,6.6139551653523485,Investigation
1192.5,NAc,nn4,0.4815222120570462,Long_Term_1,2.6995508982275007,122.97301003732431,3.8573258735611233,82.27280479747176,5.1364316084041,158.98347171236662,9.53364471491108,0.44818098209893603,7.113550479555363,Investigation
1192.6,NAc,nn4,0.27318501601333384,Long_Term_1,3.1545596350678515,120.36774622805802,3.6264978312227183,82.71814662980752,4.449897428117629,154.83606238538025,9.085243640013035,0.3355860835629291,7.494977813497096,Investigation
1192.7,NAc,nn4,0.4257434763277855,Long_Term_1,3.73339429793795,121.37462458439272,3.500455232936774,87.14490989187603,3.8106262255237695,151.6445049379702,8.57129285950558,0.4138015193015883,7.813130150692759,Investigation
1192.8,NAc,nn4,0.3119392128201455,Long_Term_1,4.368408686711274,126.3222707235745,3.526264615225887,94.7536602956502,3.2479635628319077,147.44274868614937,8.000193608476792,0.46084918002542774,7.930142048125162,Investigation
1192.9,NAc,nn4,0.14489995204725628,Long_Term_1,4.981567597449134,131.99214562446184,3.7189052519072927,103.97344653820026,2.7840048264142903,144.60075197312204,7.441641928889546,0.5337226161791545,8.085774793849655,Investigation
1193.0,NAc,nn4,-0.3615318780319485,Long_Term_1,5.659805529105727,136.70024959559868,4.099888265749481,112.44594085449317,2.3968094074441466,141.87834183446276,6.898612327075025,0.8449883619367982,8.503815036245884,Investigation
1193.1,NAc,nn4,-0.456822620085108,Long_Term_1,6.404912976429535,142.62892655892523,4.58336158884549,121.61236244413827,2.0616781723790263,137.9746225292254,6.285052919655856,1.1193221912662366,9.053588145523198,Investigation
1501.7,NAc,nn4,-0.5791501322074998,Novel_1,3.484994177778178,88.5641216972291,9.897653889078498,70.07698855024577,5.229772481898402,72.06770225348833,8.35784671276605,3.581688176969386,4.705346924388757,Investigation
1501.8,NAc,nn4,-0.27183938002710684,Novel_1,3.1915701294089063,97.78822755104454,9.586468511532647,78.43112795556598,5.6542128153282105,80.67846991840452,8.80675670372405,2.943646439758324,5.166331966773683,Investigation
1501.9,NAc,nn4,-0.10143951353569637,Novel_1,2.92984694623467,107.54826295967285,9.216692535399055,84.71027942535905,5.9017009350967715,90.24048905612295,9.026248085566927,2.531432794348902,5.026841757504958,Investigation
1502.0,NAc,nn4,-0.1914973108348469,Novel_1,2.674678621546089,116.39960045444278,8.766899624435851,90.17614793872855,5.880500794414161,98.70310176386715,8.979149733752955,2.178158334932229,4.614012766331528,Investigation
1502.1,NAc,nn4,-0.2775093746075351,Novel_1,2.4260454000287504,124.29336166941602,8.293761211415534,94.30707938112192,5.561205043128657,106.07885756388862,8.664490869275241,1.7397142519003481,4.548933359766484,Investigation
1502.2,NAc,nn4,2.1302009645643145,Novel_1,2.1946836429511243,130.72308613282596,7.8361360139350955,97.74536443378965,4.913011069264907,111.1948014778568,8.111944875297425,1.185542482415261,4.985966278136326,Investigation
1502.3,NAc,nn4,6.5655930085294125,Novel_1,1.979470353836654,141.10744477579607,7.325953285612771,104.74378310326493,4.002130779196621,115.99397589780233,7.3465586485949,1.357819716686048,5.828406903430676,Investigation
1502.4,NAc,nn4,8.987078303146582,Novel_1,1.9297244200290187,151.14283881303064,6.7935590603380875,110.98140082518555,3.0567351849160445,120.47799771122789,6.561206617906347,2.1211551599510527,6.767088450053637,Investigation
1502.5,NAc,nn4,9.689193018226169,Novel_1,2.0492218970796805,168.1032733248962,6.217410462842132,122.78770451425575,2.1301830932444306,120.64486749649222,5.684386253554067,2.3402257906872013,7.7327896770696904,Investigation
1502.6,NAc,nn4,10.03522548129035,Novel_1,2.321991365739712,162.67237999268218,5.672281714390924,147.76589885887014,1.5030197639500225,98.98238945717702,4.835961660617981,2.081709628349902,8.849219310818635,Investigation
1502.7,NAc,nn4,10.086208168245767,Novel_1,2.8102321188482082,90.11170616792884,5.185251467918437,141.74488854928336,2.0383647232760382,38.773535538701765,4.1897695999856746,1.7861801510985071,10.064393077791053,Investigation
1502.8,NAc,nn4,9.727656532076008,Novel_1,3.4897270656334665,31.755897160971642,4.734522638137865,76.75388344960015,3.4103941306238417,26.08631919820013,3.952712574157159,1.7117370876531879,11.026926640122134,Investigation
1502.9,NAc,nn4,9.109100973400002,Novel_1,4.2880427229346525,7.445017960978561,4.30229575114446,33.67660847415135,4.998998887567855,30.137554511222447,4.233145324872047,2.2608447495650976,11.596717799340938,Investigation
1503.0,NAc,nn4,8.561329714889148,Novel_1,5.153515978531216,8.280172623038624,3.993334976667985,1.7237910706369917,6.43941105786,39.51082278582709,4.751149368629867,2.9422162509967036,12.335726908857026,Investigation
1503.1,NAc,nn4,7.525727888754087,Novel_1,6.114168523455366,18.922785805851163,3.831065169621258,21.997760244067052,7.9647808798183615,45.912264219346355,5.547015703382868,3.181339741090501,13.112978779739038,Investigation
1503.2,NAc,nn4,6.47865668126754,Novel_1,7.138846235345091,25.605851826023724,3.868207987711211,33.180568951619705,9.504276126366689,50.069278810681766,6.527995199055778,3.2165462467097092,13.929659887447995,Investigation
1503.3,NAc,nn4,6.16308939138575,Novel_1,8.302342455572303,30.955066491922196,4.214778107201939,39.505633775600614,11.110557796068449,52.838572856816654,7.624412472497365,3.3405431195108344,15.142212343833991,Investigation
1503.4,NAc,nn4,6.188256406267412,Novel_1,9.599964903551019,35.20398072306861,4.784553828241833,43.87484261614537,12.82063343217712,55.61524145213511,8.825359245713058,3.478958316980005,16.35890115978919,Investigation
1503.5,NAc,nn4,5.572277848653347,Novel_1,11.076156891865875,37.60105264757456,5.600495519370641,45.71184993346026,14.554781066473545,57.98318500874905,10.02971433109732,3.5585583648013066,16.97378579932371,Investigation
1503.6,NAc,nn4,4.339451893095236,Novel_1,12.486931541988486,38.52129826181755,6.496220137217058,46.1457340696532,16.140864262284712,59.29483617887098,11.143091915512402,3.499384291837235,17.010356115337274,Investigation
1503.7,NAc,nn4,4.198707716604034,Novel_1,13.894732123323273,37.20079692343867,7.450227113395496,43.94333982951912,17.596312863223222,59.088148355790196,12.077791127035026,3.4225425024069125,16.65430430537314,Investigation
1503.8,NAc,nn4,4.178219776900031,Novel_1,15.21378358872824,32.736363581980896,8.402732025861209,38.3287146334128,18.991910944139942,55.50393643217416,12.929292751156405,3.5933446177592265,15.797916976255674,Investigation
1503.9,NAc,nn4,3.8189179393213575,Novel_1,16.31135256084309,26.144152779386502,9.294089483786317,31.72310594769411,20.281831350035315,48.30649577690184,13.793121176094155,4.151222262436346,14.462512060560032,Investigation
1504.0,NAc,nn4,3.29381349482358,Novel_1,17.037705312494296,17.97883069967162,10.004859831277326,24.24967470457554,21.395523043613306,37.59148650462126,14.666898051021526,5.143569276418462,12.801850762619788,Investigation
1504.1,NAc,nn4,2.922458680553303,Novel_1,17.577899079187198,10.103350129269671,10.614993507564279,16.61808413306116,22.316458776594896,25.871491788072632,15.445438328020133,5.032865020268225,11.01434723428629,Investigation
1504.2,NAc,nn4,2.8253597092058063,Novel_1,18.10428349801045,10.268884031050732,11.273561083837466,15.897057979373443,23.010689761280215,23.309061549285957,16.219134262338684,4.582212799746044,10.205358952342129,Investigation
1504.3,NAc,nn4,2.7868882248778797,Novel_1,18.5980022511315,9.176654339469792,11.895196227118923,14.853060575502099,23.63235096153715,19.593750293141596,16.927463787421722,4.700731717889622,10.207702032376087,Investigation
